Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
109,-2.1,77,1.77,0FFD2F40E01AA2600FE898C01FE55DA0F01A3800,0FFD2F40,E01AA260,0FE898C0,1FE55DA0,F01A3800,268250944,3759841888,266901696,535125408,4028250112
110,-2.0,77,1.77,0FFD51B0E01A7C000FE89CB01FE58400F01A1190,0FFD51B0,E01A7C00,0FE89CB0,1FE58400,F01A1190,268259760,3759832064,266902704,535135232,4028240272
111,-1.9,77,1.77,0FFD7430E01A55E00FE8A0701FE5AA20F019EB60,0FFD7430,E01A55E0,0FE8A070,1FE5AA20,F019EB60,268268592,3759822304,266903664,535144992,4028230496
112,-1.8,77,1.77,0FFD9690E01A2FE00FE8A4001FE5D020F019C570,0FFD9690,E01A2FE0,0FE8A400,1FE5D020,F019C570,268277392,3759812576,266904576,535154720,4028220784
113,-1.7,77,1.77,0FFDB900E01A0A200FE8A7601FE5F5E0F0199FB0,0FFDB900,E01A0A20,0FE8A760,1FE5F5E0,F0199FB0,268286208,3759802912,266905440,535164384,4028211120
114,-1.5,77,1.77,0FFDFDC0E019BF400FE8AD701FE640C0F01954D0,0FFDFDC0,E019BF40,0FE8AD70,1FE640C0,F01954D0,268303808,3759783744,266906992,535183552,4028191952
115,-1.4,77,1.77,0FFE2010E0199A200FE8B0301FE665E0F0192FB0,0FFE2010,E0199A20,0FE8B030,1FE665E0,F0192FB0,268312592,3759774240,266907696,535193056,4028182448
116,-1.3,77,1.77,0FFE4270E01975400FE8B2C01FE68AC0F0190AD0,0FFE4270,E0197540,0FE8B2C0,1FE68AC0,F0190AD0,268321392,3759764800,266908352,535202496,4028173008
117,-1.2,77,1.77,0FFE64C0E01950A00FE8B5201FE6AF60F018E620,0FFE64C0,E01950A0,0FE8B520,1FE6AF60,F018E620,268330176,3759755424,266908960,535211872,4028163616
118,-1.1,77,1.77,0FFE8710E0192C200FE8B7501FE6D3E0F018C1A0,0FFE8710,E0192C20,0FE8B750,1FE6D3E0,F018C1A0,268338960,3759746080,266909520,535221216,4028154272
119,-1.0,77,1.77,0FFEA960E01907E00FE8B9401FE6F820F0189D60,0FFEA960,E01907E0,0FE8B940,1FE6F820,F0189D60,268347744,3759736800,266910016,535230496,4028144992
120,-0.8,77,1.77,0FFEEDF0E018C0000FE8BCA01FE74000F0185570,0FFEEDF0,E018C000,0FE8BCA0,1FE74000,F0185570,268365296,3759718400,266910880,535248896,4028126576
121,-0.7,77,1.77,0FFF1030E0189C400FE8BE001FE763C0F01831D0,0FFF1030,E0189C40,0FE8BE00,1FE763C0,F01831D0,268374064,3759709248,266911232,535258048,4028117456
122,-0.6,77,1.77,0FFF3280E01878E00FE8BF301FE78720F0180E60,0FFF3280,E01878E0,0FE8BF30,1FE78720,F0180E60,268382848,3759700192,266911536,535267104,4028108384
123,-0.5,77,1.77,0FFF54C0E01855A00FE8C0201FE7AA60F017EB20,0FFF54C0,E01855A0,0FE8C020,1FE7AA60,F017EB20,268391616,3759691168,266911776,535276128,4028099360
124,-0.4,77,1.77,0FFF7700E01832A00FE8C0F01FE7CD60F017C810,0FFF7700,E01832A0,0FE8C0F0,1FE7CD60,F017C810,268400384,3759682208,266911984,535285088,4028090384
125,-0.2,77,1.77,0FFFBB80E017ED200FE8C1F01FE812E0F0178290,0FFFBB80,E017ED20,0FE8C1F0,1FE812E0,F0178290,268417920,3759664416,266912240,535302880,4028072592
126,-0.1,77,1.77,0FFFDDC0E017CAA00FE8C2201FE83560F0176020,0FFFDDC0,E017CAA0,0FE8C220,1FE83560,F0176020,268426688,3759655584,266912288,535311712,4028063776
128,0.0,77,1.77,1000000000000000000000000000000000000000,10000000,00000000,00000000,00000000,00000000,268435456,0,0,0,0
128,0.0,77,1.77,1000000000000000000000000000000000000000,10000000,00000000,00000000,00000000,00000000,268435456,0,0,0,0
129,0.1,77,1.77,10002240E01786600FE8C1F01FE879A0F0171BD0,10002240,E0178660,0FE8C1F0,1FE879A0,F0171BD0,268444224,3759638112,266912240,535329184,4028046288
130,0.2,77,1.77,10004480E01764800FE8C1801FE89B80F016FA00,10004480,E0176480,0FE8C180,1FE89B80,F016FA00,268452992,3759629440,266912128,535337856,4028037632
131,0.4,77,1.77,10008900E01721600FE8C0201FE8DEA0F016B6D0,10008900,E0172160,0FE8C020,1FE8DEA0,F016B6D0,268470528,3759612256,266911776,535355040,4028020432
132,0.5,77,1.77,1000AB40E01700000FE8BF301FE90000F0169590,1000AB40,E0170000,0FE8BF30,1FE90000,F0169590,268479296,3759603712,266911536,535363584,4028011920
133,0.6,77,1.77,1000CD80E016DF000FE8BE001FE92100F0167470,1000CD80,E016DF00,0FE8BE00,1FE92100,F0167470,268488064,3759595264,266911232,535372032,4028003440
134,0.7,77,1.77,1000EFE0E016BE000FE8BCA01FE94200F0165390,1000EFE0,E016BE00,0FE8BCA0,1FE94200,F0165390,268496864,3759586816,266910880,535380480,4027995024
135,0.8,77,1.77,10011220E0169D600FE8BB101FE962A0F01632D0,10011220,E0169D60,0FE8BB10,1FE962A0,F01632D0,268505632,3759578464,266910480,535388832,4027986640
