Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
114,-1.5,301,16.0,0FFF2120E01154000FF5E4501FEEAC00F00AFA90,0FFF2120,E0115400,0FF5E450,1FEEAC00,F00AFA90,268378400,3759232000,267773008,535735296,4027251344
115,-1.4,301,16.0,0FFF3000E01143E00FF5E5901FEEBC20F00AEA70,0FFF3000,E01143E0,0FF5E590,1FEEBC20,F00AEA70,268382208,3759227872,267773328,535739424,4027247216
116,-1.3,301,16.0,0FFF3EE0E01133E00FF5E6B01FEECC20F00ADA70,0FFF3EE0,E01133E0,0FF5E6B0,1FEECC20,F00ADA70,268386016,3759223776,267773616,535743520,4027243120
117,-1.2,301,16.0,0FFF4DC0E01124000FF5E7C01FEEDC00F00ACA80,0FFF4DC0,E0112400,0FF5E7C0,1FEEDC00,F00ACA80,268389824,3759219712,267773888,535747584,4027239040
118,-1.1,301,16.0,0FFF5CA0E01114200FF5E8B01FEEEBE0F00ABAB0,0FFF5CA0,E0111420,0FF5E8B0,1FEEEBE0,F00ABAB0,268393632,3759215648,267774128,535751648,4027234992
119,-1.0,301,16.0,0FFF6B80E01104600FF5E9901FEEFBA0F00AAAF0,0FFF6B80,E0110460,0FF5E990,1FEEFBA0,F00AAAF0,268397440,3759211616,267774352,535755680,4027230960
120,-0.8,301,16.0,0FFF8940E010E5400FF5EB101FEF1AC0F00A8BB0,0FFF8940,E010E540,0FF5EB10,1FEF1AC0,F00A8BB0,268405056,3759203648,267774736,535763648,4027222960
121,-0.7,301,16.0,0FFF9810E010D5C00FF5EBB01FEF2A40F00A7C30,0FFF9810,E010D5C0,0FF5EBB0,1FEF2A40,F00A7C30,268408848,3759199680,267774896,535767616,4027218992
122,-0.6,301,16.0,0FFFA6F0E010C6600FF5EC401FEF39A0F00A6CD0,0FFFA6F0,E010C660,0FF5EC40,1FEF39A0,F00A6CD0,268412656,3759195744,267775040,535771552,4027215056
123,-0.5,301,16.0,0FFFB5D0E010B7200FF5ECB01FEF48E0F00A5D80,0FFFB5D0,E010B720,0FF5ECB0,1FEF48E0,F00A5D80,268416464,3759191840,267775152,535775456,4027211136
124,-0.4,301,16.0,0FFFC4A0E010A7E00FF5ED101FEF5820F00A4E50,0FFFC4A0,E010A7E0,0FF5ED10,1FEF5820,F00A4E50,268420256,3759187936,267775248,535779360,4027207248
125,-0.2,301,16.0,0FFFE250E01089C00FF5ED801FEF7640F00A3020,0FFFE250,E01089C0,0FF5ED80,1FEF7640,F00A3020,268427856,3759180224,267775360,535787072,4027199520
