Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
136,-15.0,84,0.2,0F2FD7E0E1FAD5200ED5CC801E052AE0F1FA5BA0,0F2FD7E0,E1FAD520,0ED5CC80,1E052AE0,F1FA5BA0,254793696,3791312160,248892544,503655136,4059716512
137,-15.0,85,0.2,0F2DC650E1FFDFE00ED2D5D01E002020F1FF63F0,0F2DC650,E1FFDFE0,0ED2D5D0,1E002020,F1FF63F0,254658128,3791642592,248698320,503324704,4060046320
138,-15.0,86,0.2,0F2BB560E204E9200ECFE0101DFB16E0F2046A90,0F2BB560,E204E920,0ECFE010,1DFB16E0,F2046A90,254522720,3791972640,248504336,502994656,4060375696
139,-15.0,87,0.2,0F29A530E209F0A00ECCEB601DF60F60F2096F80,0F29A530,E209F0A0,0ECCEB60,1DF60F60,F2096F80,254387504,3792302240,248310624,502665056,4060704640
140,-15.0,88,0.2,0F275B10E20F85200EC9A3C01DF07AE0F20F0130,0F275B10,E20F8520,0EC9A3C0,1DF07AE0,F20F0130,254237456,3792667936,248095680,502299360,4061069616
141,-15.0,89,0.2,0F254C50E21489200EC6B1201DEB76E0F21402A0,0F254C50,E2148920,0EC6B120,1DEB76E0,F21402A0,254102608,3792996640,247902496,501970656,4061397664
142,-15.0,90,0.2,0F2303D0E21A19E00EC36BC01DE5E620F2199060,0F2303D0,E21A19E0,0EC36BC0,1DE5E620,F2199060,253952976,3793361376,247688128,501605920,4061761632
143,-15.0,91,0.2,0F20F680E21F1A600EC07B401DE0E5A0F21E8E40,0F20F680,E21F1A60,0EC07B40,1DE0E5A0,F21E8E40,253818496,3793689184,247495488,501278112,4062088768
144,-15.0,92,0.2,0F1EAFA0E224A7400EBD38301DDB58C0F2241830,0F1EAFA0,E224A740,0EBD3830,1DDB58C0,F2241830,253669280,3794052928,247281712,500914368,4062451760
145,-15.0,93,0.2,0F1C69A0E22A32200EB9F6601DD5CDE0F229A000,0F1C69A0,E22A3220,0EB9F660,1DD5CDE0,F229A000,253520288,3794416160,247068256,500551136,4062814208
146,-15.0,94,0.2,0F1A2470E22FBB000EB6B5D01DD04500F22F25C0,0F1A2470,E22FBB00,0EB6B5D0,1DD04500,F22F25C0,253371504,3794778880,246855120,500188416,4063176128
147,-15.0,95,0.2,0F17E010E23541C00EB376701DCABE40F234A980,0F17E010,E23541C0,0EB37670,1DCABE40,F234A980,253222928,3795141056,246642288,499826240,4063537536
148,-15.0,96,0.2,0F159C90E23AC6A00EB038401DC53960F23A2B40,0F159C90,E23AC6A0,0EB03840,1DC53960,F23A2B40,253074576,3795502752,246429760,499464544,4063898432
149,-15.0,97,0.2,0F132010E240D6600EACA8601DBF29A0F2403790,0F132010,E240D660,0EACA860,1DBF29A0,F2403790,252911632,3795900000,246196320,499067296,4064294800
150,-15.0,98,0.2,0F10DE50E24656E00EA96CB01DB9A920F245B4F0,0F10DE50,E24656E0,0EA96CB0,1DB9A920,F245B4F0,252763728,3796260576,245984432,498706720,4064654576
151,-15.0,99,0.2,0F0E63C0E24C62000EA5DFA01DB39E00F24BBCA0,0F0E63C0,E24C6200,0EA5DFA0,1DB39E00,F24BBCA0,252601280,3796656640,245751712,498310656,4065049760
152,-15.0,100,0.2,0F0C23C0E251DE600EA2A6801DAE21A0F25135C0,0F0C23C0,E251DE60,0EA2A680,1DAE21A0,F25135C0,252453824,3797016160,245540480,497951136,4065408448
153,-15.0,101,0.2,0F09AB20E257E5000E9F1C301DA81B00F25738C0,0F09AB20,E257E500,0E9F1C30,1DA81B00,F25738C0,252291872,3797411072,245308464,497556224,4065802432
154,-15.0,102,0.2,0F073370E25DE9200E9B93401DA216E0F25D3940,0F073370,E25DE920,0E9B9340,1DA216E0,F25D3940,252130160,3797805344,245076800,497161952,4066195776
155,-15.0,103,0.2,0F04BCD0E263EAE00E980BD01D9C1520F2633760,0F04BCD0,E263EAE0,0E980BD0,1D9C1520,F2633760,251968720,3798199008,244845520,496768288,4066588512
156,-15.0,105,0.2,0F024730E269EA400E9485D01D9615C0F2693310,0F024730,E269EA40,0E9485D0,1D9615C0,F2693310,251807536,3798592064,244614608,496375232,4066980624
157,-15.0,106,0.2,0EFFD280E26FE7200E9101301D9018E0F26F2C50,0EFFD280,E26FE720,0E910130,1D9018E0,F26F2C50,251646592,3798984480,244384048,495982816,4067372112
158,-15.0,107,0.2,0EFD25D0E2766CC00E8D2C601D899340F275ADD0,0EFD25D0,E2766CC0,0E8D2C60,1D899340,F275ADD0,251471312,3799411904,244132960,495555392,4067798480
159,-15.0,108,0.2,0EFAB340E27C64C00E89AAC01D839B40F27BA210,0EFAB340,E27C64C0,0E89AAC0,1D839B40,F27BA210,251310912,3799803072,243903168,495164224,4068188688
160,-15.0,109,0.2,0EF808D0E282E5000E85D9201D7D1B00F2821E10,0EF808D0,E282E500,0E85D920,1D7D1B00,F2821E10,251136208,3800229120,243652896,494738176,4068613648
161,-15.0,110,0.2,0EF59850E288D8000E825A701D772800F2880D40,0EF59850,E288D800,0E825A70,1D772800,F2880D40,250976336,3800619008,243423856,494348288,4069002560
162,-15.0,111,0.2,0EF2F020E28F52E00E7E8C001D70AD20F28E83E0,0EF2F020,E28F52E0,0E7E8C00,1D70AD20,F28E83E0,250802208,3801043680,243174400,493923616,4069426144
163,-15.0,113,0.2,0EF04920E295CAE00E7ABF401D6A3520F294F7A0,0EF04920,E295CAE0,0E7ABF40,1D6A3520,F294F7A0,250628384,3801467616,242925376,493499680,4069848992
164,-15.0,114,0.2,0EEDA340E29C40200E76F4301D63BFE0F29B6880,0EEDA340,E29C4020,0E76F430,1D63BFE0,F29B6880,250454848,3801890848,242676784,493076448,4070271104
165,-15.0,115,0.2,0EEAC640E2A33C000E72DA101D5CC400F2A25FB0,0EEAC640,E2A33C00,0E72DA10,1D5CC400,F2A25FB0,250267200,3802348544,242407952,492618752,4070727600
166,-15.0,116,0.2,0EE822D0E2A9AB800E6F12801D565480F2A8CAC0,0EE822D0,E2A9AB80,0E6F1280,1D565480,F2A8CAC0,250094288,3802770304,242160256,492196992,4071148224
167,-15.0,118,0.2,0EE58080E2B018200E6B4C801D4FE7E0F2AF32F0,0EE58080,E2B01820,0E6B4C80,1D4FE7E0,F2AF32F0,249921664,3803191328,241912960,491775968,4071568112
168,-15.0,119,0.2,0EE2A760E2B70AC00E6737F01D48F540F2B620C0,0EE2A760,E2B70AC0,0E6737F0,1D48F540,F2B620C0,249735008,3803646656,241645552,491320640,4072022208
169,-15.0,120,0.2,0EDFCF90E2BDFA200E6325401D4205E0F2BD0B30,0EDFCF90,E2BDFA20,0E632540,1D4205E0,F2BD0B30,249548688,3804101152,241378624,490866144,4072475440
170,-15.0,121,0.2,0EDCF910E2C4E6600E5F14801D3B19A0F2C3F270,0EDCF910,E2C4E660,0E5F1480,1D3B19A0,F2C3F270,249362704,3804554848,241112192,490412448,4072927856
171,-15.0,123,0.2,0EDA23F0E2CBCF400E5B05B01D3430C0F2CAD660,0EDA23F0,E2CBCF40,0E5B05B0,1D3430C0,F2CAD660,249177072,3805007680,240846256,489959616,4073379424
172,-15.0,124,0.2,0ED75020E2D2B5200E56F8C01D2D4AE0F2D1B720,0ED75020,E2D2B520,0E56F8C0,1D2D4AE0,F2D1B720,248991776,3805459744,240580800,489507552,4073830176
173,-15.0,125,0.2,0ED47DA0E2D997A00E52EDC01D266860F2D894A0,0ED47DA0,E2D997A0,0E52EDC0,1D266860,F2D894A0,248806816,3805910944,240315840,489056352,4074280096
174,-15.0,127,0.2,0ED17510E2E0FE400E4E95501D1F01C0F2DFF5A0,0ED17510,E2E0FE40,0E4E9550,1D1F01C0,F2DFF5A0,248608016,3806395968,240031056,488571328,4074763680
175,-15.0,128,0.2,0ECEA560E2E7DA200E4A8E401D1825E0F2E6CC70,0ECEA560,E2E7DA20,0E4A8E40,1D1825E0,F2E6CC70,248423776,3806845472,239767104,488121824,4075211888
176,-15.0,129,0.2,0ECB9FC0E2EF39A00E463A001D10C660F2EE2640,0ECB9FC0,E2EF39A0,0E463A00,1D10C660,F2EE2640,248225728,3807328672,239483392,487638624,4075693632
177,-15.0,131,0.2,0EC89BB0E2F695800E41E7F01D096A80F2F57C60,0EC89BB0,E2F69580,0E41E7F0,1D096A80,F2F57C60,248028080,3807810944,239200240,487156352,4076174432
178,-15.0,132,0.2,0EC59920E2FDEDA00E3D98101D021260F2FCCED0,0EC59920,E2FDEDA0,0E3D9810,1D021260,F2FCCED0,247830816,3808292256,238917648,486675040,4076654288
179,-15.0,134,0.2,0EC29810E30542400E394A501CFABDC0F3041D90,0EC29810,E3054240,0E394A50,1CFABDC0,F3041D90,247633936,3808772672,238635600,486194624,4077133200
180,-15.0,135,0.2,0EBF9890E30C93200E34FED01CF36CE0F30B68A0,0EBF9890,E30C9320,0E34FED0,1CF36CE0,F30B68A0,247437456,3809252128,238354128,485715168,4077611168
181,-15.0,137,0.2,0EBC63F0E31465C00E3067201CEB9A40F31334F0,0EBC63F0,E31465C0,0E306720,1CEB9A40,F31334F0,247227376,3809764800,238053152,485202496,4078122224
182,-15.0,138,0.2,0EB93100E31C34400E2BD1F01CE3CBC0F31AFD10,0EB93100,E31C3440,0E2BD1F0,1CE3CBC0,F31AFD10,247017728,3810276416,237752816,484690880,4078632208
183,-15.0,139,0.2,0EB63630E32379E00E278D301CDC8620F3223CA0,0EB63630,E32379E0,0E278D30,1CDC8620,F3223CA0,246822448,3810752992,237473072,484214304,4079107232
184,-15.0,141,0.2,0EB30690E32B40600E22FCC01CD4BFA0F329FCB0,0EB30690,E32B4060,0E22FCC0,1CD4BFA0,F329FCB0,246613648,3811262560,237173952,483704736,4079615152
185,-15.0,142,0.2,0EAFD8B0E33302C00E1E6ED01CCCFD40F331B890,0EAFD8B0,E33302C0,0E1E6ED0,1CCCFD40,F331B890,246405296,3811771072,236875472,483196224,4080122000
186,-15.0,144,0.2,0EAC7660E33B45200E1995C01CC4BAE0F339F3E0,0EAC7660,E33B4520,0E1995C0,1CC4BAE0,F339F3E0,246183520,3812312352,236557760,482654944,4080661472
187,-15.0,146,0.2,0EA94C00E342FF200E150CD01CBD00E0F341A730,0EA94C00,E342FF20,0E150CD0,1CBD00E0,F341A730,245976064,3812818720,236260560,482148576,4081166128
188,-15.0,147,0.2,0EA5ED70E34B38800E1039301CB4C780F349D960,0EA5ED70,E34B3880,0E103930,1CB4C780,F349D960,245755248,3813357696,235944240,481609600,4081703264
189,-15.0,149,0.2,0EA290E0E3536D600E0B68401CAC92A0F35206E0,0EA290E0,E3536D60,0E0B6840,1CAC92A0,F35206E0,245534944,3813895520,235628608,481071776,4082239200
190,-15.0,150,0.2,0E9F3620E35B9D800E069A201CA46280F35A2FC0,0E9F3620,E35B9D80,0E069A20,1CA46280,F35A2FC0,245315104,3814432128,235313696,480535168,4082773952
191,-15.0,152,0.2,0E9BDD60E363C9200E01CEB01C9C36E0F36253F0,0E9BDD60,E363C920,0E01CEB0,1C9C36E0,F36253F0,245095776,3814967584,234999472,479999712,4083307504
192,-15.0,154,0.2,0E988680E36BF0200DFD06001C940FE0F36A7380,0E988680,E36BF020,0DFD0600,1C940FE0,F36A7380,244876928,3815501856,234685952,479465440,4083839872
193,-15.0,155,0.2,0E953180E37412A00DF840101C8BED60F3728E70,0E953180,E37412A0,0DF84010,1C8BED60,F3728E70,244658560,3816034976,234373136,478932320,4084371056
194,-15.0,157,0.2,0E91A940E37CB2400DF330B01C834DC0F37B2610,0E91A940,E37CB240,0DF330B0,1C834DC0,F37B2610,244427072,3816600128,234041520,478367168,4084934160
195,-15.0,159,0.2,0E8E2330E3854CE00DEE24501C7AB320F383B880,0E8E2330,E3854CE0,0DEE2450,1C7AB320,F383B880,244196144,3817164000,233710672,477803296,4085495936
196,-15.0,160,0.2,0E8A9F30E38DE2400DE91B101C721DC0F38C45C0,0E8A9F30,E38DE240,0DE91B10,1C721DC0,F38C45C0,243965744,3817726528,233380624,477240768,4086056384
197,-15.0,162,0.2,0E871D50E39672C00DE414C01C698D40F394CDE0,0E871D50,E39672C0,0DE414C0,1C698D40,F394CDE0,243735888,3818287808,233051328,476679488,4086615520
198,-15.0,164,0.2,0E839D90E39EFE200DDF11801C6101E0F39D50F0,0E839D90,E39EFE20,0DDF1180,1C6101E0,F39D50F0,243506576,3818847776,232722816,476119520,4087173360
199,-15.0,165,0.2,0E7FEB70E3A804A00DD9C6101C57FB60F3A64E80,0E7FEB70,E3A804A0,0DD9C610,1C57FB60,F3A64E80,243264368,3819439264,232375824,475528032,4087762560
200,-15.0,167,0.2,0E7C3B90E3B105800DD47DF01C4EFA80F3AF4670,0E7C3B90,E3B10580,0DD47DF0,1C4EFA80,F3AF4670,243022736,3820029312,232029680,474937984,4088350320
201,-15.0,169,0.2,0E788E10E3BA00E00DCF39301C45FF20F3B838B0,0E788E10,E3BA00E0,0DCF3930,1C45FF20,F3B838B0,242781712,3820617952,231684400,474349344,4088936624
202,-15.0,171,0.2,0E74E2F0E3C2F6A00DC9F7C01C3D0960F3C12550,0E74E2F0,E3C2F6A0,0DC9F7C0,1C3D0960,F3C12550,242541296,3821205152,231339968,473762144,4089521488
203,-15.0,173,0.2,0E713A10E3CBE6E00DC4B9B01C341920F3CA0C40,0E713A10,E3CBE6E0,0DC4B9B0,1C341920,F3CA0C40,242301456,3821790944,230996400,473176352,4090104896
204,-15.0,175,0.2,0E6D5FB0E3D550200DBF34901C2AAFE0F3D36BB0,0E6D5FB0,E3D55020,0DBF3490,1C2AAFE0,F3D36BB0,242048944,3822407712,230634640,472559584,4090719152
205,-15.0,176,0.2,0E69BB90E3DE35000DB9FD401C21CB00F3DC4720,0E69BB90,E3DE3500,0DB9FD40,1C21CB00,F3DC4720,241810320,3822990592,230292800,471976704,4091299616
206,-15.0,178,0.2,0E65E630E3E792600DB47F501C186DA0F3E59A80,0E65E630,E3E79260,0DB47F50,1C186DA0,F3E59A80,241559088,3823604320,229932880,471362976,4091910784
207,-15.0,180,0.2,0E621350E3F0E9A00DAF05001C0F1660F3EEE7B0,0E621350,E3F0E9A0,0DAF0500,1C0F1660,F3EEE7B0,241308496,3824216480,229573888,470750816,4092520368
208,-15.0,182,0.2,0E5E0FB0E3FAB8200DA944D01C0547E0F3F8AB80,0E5E0FB0,E3FAB820,0DA944D0,1C0547E0,F3F8AB80,241045424,3824859168,229197008,470108128,4093160320
209,-15.0,184,0.2,0E5A4200E40403000DA3D2001BFBFD00F401EC00,0E5A4200,E4040300,0DA3D200,1BFBFD00,F401EC00,240796160,3825468160,228839936,469499136,4093766656
210,-15.0,186,0.2,0E5643D0E40DC4800D9E19901BF23B80F40BA2A0,0E5643D0,E40DC480,0D9E1990,1BF23B80,F40BA2A0,240534480,3826107520,228465040,468859776,4094403232
211,-15.0,188,0.2,0E524860E4177F600D9865301BE880A0F4155270,0E524860,E4177F60,0D986530,1BE880A0,F4155270,240273504,3826745184,228091184,468222112,4095038064
212,-15.0,190,0.2,0E4E4FB0E42133A00D92B4B01BDECC60F41EFB90,0E4E4FB0,E42133A0,0D92B4B0,1BDECC60,F41EFB90,240013232,3827381152,227718320,467586144,4095671184
213,-15.0,192,0.2,0E4A59D0E42AE1400D8D08301BD51EC0F4289E00,0E4A59D0,E42AE140,0D8D0830,1BD51EC0,F4289E00,239753680,3828015424,227346480,466951872,4096302592
214,-15.0,194,0.2,0E463420E43503C00D8717501BCAFC40F432B4A0,0E463420,E43503C0,0D871750,1BCAFC40,F432B4A0,239481888,3828679616,226957136,466287680,4096963744
215,-15.0,196,0.2,0E421180E43F1EE00D812AB01BC0E120F43CC3E0,0E421180,E43F1EE0,0D812AB0,1BC0E120,F43CC3E0,239210880,3829341920,226568880,465625376,4097623008
216,-15.0,198,0.2,0E3DF1D0E44933000D7B42601BB6CD00F446CBD0,0E3DF1D0,E4493300,0D7B4260,1BB6CD00,F446CBD0,238940624,3830002432,226181728,464964864,4098280400
217,-15.0,200,0.2,0E39D520E4533FE00D755E501BACC020F450CC80,0E39D520,E4533FE0,0D755E50,1BACC020,F450CC80,238671136,3830661088,225795664,464306208,4098935936
218,-15.0,203,0.2,0E358980E45DBFA00D6F37001BA24060F45B3F70,0E358980,E45DBFA0,0D6F3700,1BA24060,F45B3F70,238389632,3831349152,225392384,463618144,4099620720
219,-15.0,205,0.2,0E3172F0E467BE000D695BB01B984200F4653160,0E3172F0,E467BE00,0D695BB0,1B984200,F4653160,238121712,3832004096,225008560,462963200,4100272480
220,-15.0,207,0.2,0E2D2DA0E4722EA00D633D801B8DD160F46F94E0,0E2D2DA0,E4722EA0,0D633D80,1B8DD160,F46F94E0,237841824,3832688288,224607616,462279008,4100953312
221,-15.0,209,0.2,0E28EB90E47C97800D5D23E01B836880F479F090,0E28EB90,E47C9780,0D5D23E0,1B836880,F479F090,237562768,3833370496,224207840,461596800,4101632144
222,-15.0,211,0.2,0E247B60E48771400D56C8301B788EC0F484BC70,0E247B60,E4877140,0D56C830,1B788EC0,F484BC70,237271904,3834081600,223791152,460885696,4102339696
223,-15.0,214,0.2,0E203FE0E491CA600D50B7F01B6E35A0F48F0840,0E203FE0,E491CA60,0D50B7F0,1B6E35A0,F48F0840,236994528,3834759776,223393776,460207520,4103014464
224,-15.0,216,0.2,0E1BD680E49C93E00D4A66001B636C20F499C380,0E1BD680,E49C93E0,0D4A6600,1B636C20,F499C380,236705408,3835466720,222979584,459500576,4103717760
225,-15.0,218,0.2,0E177090E4A755200D4419001B58AAE0F4A47670,0E177090,E4A75520,0D441900,1B58AAE0,F4A47670,236417168,3836171552,222566656,458795744,4104418928
226,-15.0,221,0.2,0E12DD50E4B285200D3D8B201B4D7AE0F4AF9780,0E12DD50,E4B28520,0D3D8B20,1B4D7AE0,F4AF9780,236117328,3836904736,222137120,458062560,4105148288
227,-15.0,223,0.2,0E0E7E70E4BD35800D3748401B42CA80F4BA3960,0E0E7E70,E4BD3580,0D374840,1B42CA80,F4BA3960,235830896,3837605248,221726784,457362048,4105845088
228,-15.0,225,0.2,0E09F280E4C854200D30C4D01B37ABE0F4C548C0,0E09F280,E4C85420,0D30C4D0,1B37ABE0,F4C548C0,235532928,3838333984,221299920,456633312,4106569920
229,-15.0,228,0.2,0E0539F0E4D3E0000D2A01801B2C2000F4D0C480,0E0539F0,E4D3E000,0D2A0180,1B2C2000,F4D0C480,235223536,3839090688,220856704,455876608,4107322496
230,-15.0,230,0.2,0E00B590E4DEECA00D2388E01B211360F4DBC190,0E00B590,E4DEECA0,0D2388E0,1B211360,F4DBC190,234927504,3839814816,220432608,455152480,4108042640
231,-15.0,233,0.2,0DFC04E0E4EA65C00D1CD0C01B159A40F4E72A70,0DFC04E0,E4EA65C0,0D1CD0C0,1B159A40,F4E72A70,234620128,3840566720,219992256,454400576,4108790384
232,-15.0,235,0.2,0DF75810E4F5D5600D161E501B0A2AA0F4F289A0,0DF75810,E4F5D560,0D161E50,1B0A2AA0,F4F289A0,234313744,3841316192,219553360,453651104,4109535648
233,-15.0,238,0.2,0DF2AF40E5013BA00D0F71701AFEC460F4FDDF40,0DF2AF40,E5013BA0,0D0F7170,1AFEC460,F4FDDF40,234008384,3842063264,219115888,452904032,4110278464
234,-15.0,240,0.2,0DEE0A50E50C98800D08CA401AF36780F5092B70,0DEE0A50,E50C9880,0D08CA40,1AF36780,F5092B70,233704016,3842807936,218679872,452159360,4111018864
235,-15.0,243,0.2,0DE93A00E5185FC00D01E4D01AE7A040F514E130,0DE93A00,E5185FC0,0D01E4D0,1AE7A040,F514E130,233388544,3843579840,218227920,451387456,4111786288
236,-15.0,245,0.2,0DE46DD0E5241D200CFB05601ADBE2E0F5208CD0,0DE46DD0,E5241D20,0CFB0560,1ADBE2E0,F5208CD0,233074128,3844349216,217777504,450618080,4112551120
237,-15.0,248,0.2,0DDFA5D0E52FD0600CF42BE01AD02FA0F52C2E50,0DDFA5D0,E52FD060,0CF42BE0,1AD02FA0,F52C2E50,232760784,3845116000,217328608,449851296,4113313360
238,-15.0,251,0.2,0DDAB320E53BEC600CED15401AC413A0F53837A0,0DDAB320,E53BEC60,0CED1540,1AC413A0,F53837A0,232436512,3845909600,216864064,449057696,4114102176
239,-15.0,253,0.2,0DD5C4F0E547FDA00CE605001AB80260F5443610,0DD5C4F0,E547FDA0,0CE60500,1AB80260,F5443610,232113392,3846700448,216401152,448266848,4114888208
240,-15.0,256,0.2,0DD0DB10E55404600CDEFB101AABFBA0F55029D0,0DD0DB10,E5540460,0CDEFB10,1AABFBA0,F55029D0,231791376,3847488608,215939856,447478688,4115671504
241,-15.0,259,0.2,0DCBF5B0E56000800CD7F7701A9FFF80F55C12E0,0DCBF5B0,E5600080,0CD7F770,1A9FFF80,F55C12E0,231470512,3848274048,215480176,446693248,4116452064
242,-15.0,262,0.2,0DC6E670E56C63200CD0B7F01A939CE0F5686190,0DC6E670,E56C6320,0CD0B7F0,1A939CE0,F5686190,231138928,3849085728,215005168,445881568,4117258640
243,-15.0,264,0.2,0DC1DBF0E578BAA00CC97F301A874560F574A4E0,0DC1DBF0,E578BAA0,0CC97F30,1A874560,F574A4E0,230808560,3849894560,214531888,445072736,4118062304
244,-15.0,267,0.2,0DBCD610E58506E00CC24D101A7AF920F580DCE0,0DBCD610,E58506E0,0CC24D10,1A7AF920,F580DCE0,230479376,3850700512,214060304,444266784,4118863072
245,-15.0,270,0.2,0DB7A720E591B8000CBAE0201A6E4800F58D78C0,0DB7A720,E591B800,0CBAE020,1A6E4800,F58D78C0,230139680,3851532288,213573664,443435008,4119689408
246,-15.0,273,0.2,0DB27D30E59E5D200CB37A501A61A2E0F59A0880,0DB27D30,E59E5D20,0CB37A50,1A61A2E0,F59A0880,229801264,3852360992,213088848,442606304,4120512640
247,-15.0,276,0.2,0DAD5820E5AAF6800CAC1B801A550980F5A68C60,0DAD5820,E5AAF680,0CAC1B80,1A550980,F5A68C60,229464096,3853186688,212605824,441780608,4121332832
248,-15.0,279,0.2,0DA80AD0E5B7F2C00CA483001A480D40F5B37230,0DA80AD0,E5B7F2C0,0CA48300,1A480D40,F5B37230,229116624,3854037696,212108032,440929600,4122178096
249,-15.0,282,0.2,0DA2EFA0E5C474600C9D32701A3B8BA0F5BFDDF0,0DA2EFA0,E5C47460,0C9D3270,1A3B8BA0,F5BFDDF0,228781984,3854857312,211628656,440109984,4122992112
250,-15.0,285,0.2,0D9D7FB0E5D1C6000C9568601A2E3A00F5CD17F0,0D9D7FB0,E5D1C600,0C956860,1A2E3A00,F5CD17F0,228425648,3855730176,211118176,439237120,4123858928
251,-15.0,288,0.2,0D9841E0E5DE9D000C8DE6201A216300F5D9D810,0D9841E0,E5DE9D00,0C8DE620,1A216300,F5D9D810,228082144,3856571648,210626080,438395648,4124694544
252,-15.0,291,0.2,0D92DCB0E5EBD4E00C862B701A142B20F5E6F7E0,0D92DCB0,E5EBD4E0,0C862B70,1A142B20,F5E6F7E0,227728560,3857437920,210119536,437529376,4125554656
253,-15.0,294,0.2,0D8D7CF0E5F8FFA00C7E78901A070060F5F40A80,0D8D7CF0,E5F8FFA0,0C7E7890,1A070060,F5F40A80,227376368,3858300832,209614992,436666464,4126411392
254,-15.0,297,0.2,0D87F680E60689800C768E4019F97680F6017B50,0D87F680,E6068980,0C768E40,19F97680,F6017B50,227014272,3859188096,209096256,435779200,4127292240
255,-15.0,301,0.2,0D8275B0E61405C00C6EAC1019EBFA40F60EDE40,0D8275B0,E61405C0,0C6EAC10,19EBFA40,F60EDE40,226653616,3860071872,208579600,434895424,4128169536
