Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
131,-15.0,80,1.01,0FD6AFA0E064F2E00FC4D0801F9B0D20F0647FF0,0FD6AFA0,E064F2E0,0FC4D080,1F9B0D20,F0647FF0,265727904,3764712160,264556672,530255136,4033118192
132,-15.0,81,1.01,0FD647D0E065F1C00FC43BC01F9A0E40F0657C70,0FD647D0,E065F1C0,0FC43BC0,1F9A0E40,F0657C70,265701328,3764777408,264518592,530189888,4033182832
133,-15.0,82,1.01,0FD5D310E06710400FC394801F98EFC0F0669870,0FD5D310,E0671040,0FC39480,1F98EFC0,F0669870,265671440,3764850752,264475776,530116544,4033255536
134,-15.0,83,1.01,0FD55E60E0682EE00FC2ED501F97D120F067B450,0FD55E60,E0682EE0,0FC2ED50,1F97D120,F067B450,265641568,3764924128,264432976,530043168,4033328208
135,-15.0,84,1.01,0FD4E9B0E0694D600FC246301F96B2A0F068D030,0FD4E9B0,E0694D60,0FC24630,1F96B2A0,F068D030,265611696,3764997472,264390192,529969824,4033400880
136,-15.0,84,1.01,0FD47500E06A6BC00FC19F101F959440F069EBF0,0FD47500,E06A6BC0,0FC19F10,1F959440,F069EBF0,265581824,3765070784,264347408,529896512,4033473520
137,-15.0,85,1.01,0FD40060E06B8A200FC0F8001F9475E0F06B07A0,0FD40060,E06B8A20,0FC0F800,1F9475E0,F06B07A0,265551968,3765144096,264304640,529823200,4033546144
138,-15.0,86,1.01,0FD38BD0E06CA8800FC051001F935780F06C2330,0FD38BD0,E06CA880,0FC05100,1F935780,F06C2330,265522128,3765217408,264261888,529749888,4033618736
139,-15.0,87,1.01,0FD31740E06DC6C00FBFAA001F923940F06D3EC0,0FD31740,E06DC6C0,0FBFAA00,1F923940,F06D3EC0,265492288,3765290688,264219136,529676608,4033691328
140,-15.0,88,1.01,0FD295D0E06F04C00FBEF0901F90FB40F06E79B0,0FD295D0,E06F04C0,0FBEF090,1F90FB40,F06E79B0,265459152,3765372096,264171664,529595200,4033771952
141,-15.0,89,1.01,0FD22150E07023000FBE49B01F8FDD00F06F9500,0FD22150,E0702300,0FBE49B0,1F8FDD00,F06F9500,265429328,3765445376,264128944,529521920,4033844480
142,-15.0,90,1.01,0FD19FF0E07160E00FBD90501F8E9F20F070CFC0,0FD19FF0,E07160E0,0FBD9050,1F8E9F20,F070CFC0,265396208,3765526752,264081488,529440544,4033925056
143,-15.0,91,1.01,0FD12B80E0727F000FBCE9801F8D8100F071EB00,0FD12B80,E0727F00,0FBCE980,1F8D8100,F071EB00,265366400,3765600000,264038784,529367296,4033997568
144,-15.0,92,1.01,0FD0AA30E073BCC00FBC30401F8C4340F0732590,0FD0AA30,E073BCC0,0FBC3040,1F8C4340,F0732590,265333296,3765681344,263991360,529285952,4034078096
145,-15.0,93,1.01,0FD028F0E074FA800FBB77101F8B0580F0746000,0FD028F0,E074FA80,0FBB7710,1F8B0580,F0746000,265300208,3765762688,263943952,529204608,4034158592
146,-15.0,94,1.01,0FCFA7B0E07638400FBABDF01F89C7C0F0759A60,0FCFA7B0,E0763840,0FBABDF0,1F89C7C0,F0759A60,265267120,3765844032,263896560,529123264,4034239072
147,-15.0,95,1.01,0FCF2680E07775E00FBA04D01F888A20F076D4B0,0FCF2680,E07775E0,0FBA04D0,1F888A20,F076D4B0,265234048,3765925344,263849168,529041952,4034319536
148,-15.0,96,1.01,0FCEA550E078B3600FB94BD01F874CA0F0780EE0,0FCEA550,E078B360,0FB94BD0,1F874CA0,F0780EE0,265200976,3766006624,263801808,528960672,4034399968
149,-15.0,97,1.01,0FCE1750E07A10A00FB880601F85EF60F0796860,0FCE1750,E07A10A0,0FB88060,1F85EF60,F0796860,265164624,3766096032,263749728,528871264,4034488416
150,-15.0,98,1.01,0FCD9640E07B4E000FB7C7701F84B200F07AA250,0FCD9640,E07B4E00,0FB7C770,1F84B200,F07AA250,265131584,3766177280,263702384,528790016,4034568784
151,-15.0,99,1.01,0FCD0850E07CAB200FB6FC201F8354E0F07BFBA0,0FCD0850,E07CAB20,0FB6FC20,1F8354E0,F07BFBA0,265095248,3766266656,263650336,528700640,4034657184
152,-15.0,100,1.01,0FCC8750E07DE8800FB643501F821780F07D3560,0FCC8750,E07DE880,0FB64350,1F821780,F07D3560,265062224,3766347904,263603024,528619392,4034737504
153,-15.0,101,1.01,0FCBF970E07F45600FB578201F80BAA0F07E8E70,0FCBF970,E07F4560,0FB57820,1F80BAA0,F07E8E70,265025904,3766437216,263551008,528530080,4034825840
154,-15.0,102,1.01,0FCB6BB0E080A2400FB4AD001F7F5DC0F07FE760,0FCB6BB0,E080A240,0FB4AD00,1F7F5DC0,F07FE760,264989616,3766526528,263499008,528440768,4034914144
155,-15.0,103,1.01,0FCADDF0E081FF200FB3E1E01F7E00E0F0814030,0FCADDF0,E081FF20,0FB3E1E0,1F7E00E0,F0814030,264953328,3766615840,263447008,528351456,4035002416
156,-15.0,105,1.01,0FCA5030E0835BE00FB316E01F7CA420F08298E0,0FCA5030,E0835BE0,0FB316E0,1F7CA420,F08298E0,264917040,3766705120,263395040,528262176,4035090656
157,-15.0,106,1.01,0FC9C290E084B8800FB24C001F7B4780F083F180,0FC9C290,E084B880,0FB24C00,1F7B4780,F083F180,264880784,3766794368,263343104,528172928,4035178880
158,-15.0,107,1.01,0FC92810E08634C00FB16EB01F79CB40F0856940,0FC92810,E08634C0,0FB16EB0,1F79CB40,F0856940,264841232,3766891712,263286448,528075584,4035275072
159,-15.0,108,1.01,0FC89A80E08791400FB0A3E01F786EC0F086C1A0,0FC89A80,E0879140,0FB0A3E0,1F786EC0,F086C1A0,264804992,3766980928,263234528,527986368,4035363232
160,-15.0,109,1.01,0FC80020E0890D600FAFC6C01F76F2A0F0883920,0FC80020,E0890D60,0FAFC6C0,1F76F2A0,F0883920,264765472,3767078240,263177920,527889056,4035459360
161,-15.0,110,1.01,0FC772B0E08A69C00FAEFC101F759640F0899140,0FC772B0,E08A69C0,0FAEFC10,1F759640,F0899140,264729264,3767167424,263126032,527799872,4035547456
162,-15.0,111,1.01,0FC6D870E08BE5A00FAE1F201F741A60F08B0880,0FC6D870,E08BE5A0,0FAE1F20,1F741A60,F08B0880,264689776,3767264672,263069472,527702624,4035643520
163,-15.0,113,1.01,0FC63E40E08D61800FAD42301F729E80F08C7F90,0FC63E40,E08D6180,0FAD4230,1F729E80,F08C7F90,264650304,3767361920,263012912,527605376,4035739536
164,-15.0,114,1.01,0FC5A410E08EDD400FAC65601F7122C0F08DF690,0FC5A410,E08EDD40,0FAC6560,1F7122C0,F08DF690,264610832,3767459136,262956384,527508160,4035835536
165,-15.0,115,1.01,0FC4FD20E09078800FAB76301F6F8780F08F8CA0,0FC4FD20,E0907880,0FAB7630,1F6F8780,F08F8CA0,264568096,3767564416,262895152,527402880,4035939488
166,-15.0,116,1.01,0FC46320E091F4200FAA99901F6E0BE0F0910350,0FC46320,E091F420,0FAA9990,1F6E0BE0,F0910350,264528672,3767661600,262838672,527305696,4036035408
167,-15.0,118,1.01,0FC3C920E0936FA00FA9BD001F6C9060F09279E0,0FC3C920,E0936FA0,0FA9BD00,1F6C9060,F09279E0,264489248,3767758752,262782208,527208544,4036131296
168,-15.0,119,1.01,0FC32260E0950AA00FA8CE201F6AF560F0940F80,0FC32260,E0950AA0,0FA8CE20,1F6AF560,F0940F80,264446560,3767863968,262721056,527103328,4036235136
169,-15.0,120,1.01,0FC27BC0E096A5800FA7DF501F695A80F095A4F0,0FC27BC0,E096A580,0FA7DF50,1F695A80,F095A4F0,264403904,3767969152,262659920,526998144,4036338928
170,-15.0,121,1.01,0FC1D520E09840400FA6F0A01F67BFC0F0973A40,0FC1D520,E0984040,0FA6F0A0,1F67BFC0,F0973A40,264361248,3768074304,262598816,526892992,4036442688
171,-15.0,123,1.01,0FC12E90E099DB000FA602101F662500F098CF60,0FC12E90,E099DB00,0FA60210,1F662500,F098CF60,264318608,3768179456,262537744,526787840,4036546400
172,-15.0,124,1.01,0FC08820E09B75A00FA513901F648A60F09A6450,0FC08820,E09B75A0,0FA51390,1F648A60,F09A6450,264276000,3768284576,262476688,526682720,4036650064
173,-15.0,125,1.01,0FBFE1B0E09D10200FA425301F62EFE0F09BF920,0FBFE1B0,E09D1020,0FA42530,1F62EFE0,F09BF920,264233392,3768389664,262415664,526577632,4036753696
174,-15.0,127,1.01,0FBF2E90E09ECA000FA324901F613600F09DACF0,0FBF2E90,E09ECA00,0FA32490,1F613600,F09DACF0,264187536,3768502784,262349968,526464512,4036865264
175,-15.0,128,1.01,0FBE8840E0A064400FA236501F5F9BC0F09F4160,0FBE8840,E0A06440,0FA23650,1F5F9BC0,F09F4160,264144960,3768607808,262288976,526359488,4036968800
176,-15.0,129,1.01,0FBDD540E0A21E000FA135F01F5DE200F0A0F4D0,0FBDD540,E0A21E00,0FA135F0,1F5DE200,F0A0F4D0,264099136,3768720896,262223344,526246400,4037080272
177,-15.0,131,1.01,0FBD2260E0A3D7A00FA035A01F5C2860F0A2A810,0FBD2260,E0A3D7A0,0FA035A0,1F5C2860,F0A2A810,264053344,3768833952,262157728,526133344,4037191696
178,-15.0,132,1.01,0FBC6F80E0A591200F9F35601F5A6EE0F0A45B10,0FBC6F80,E0A59120,0F9F3560,1F5A6EE0,F0A45B10,264007552,3768946976,262092128,526020320,4037303056
179,-15.0,134,1.01,0FBBBCC0E0A74A800F9E35501F58B580F0A60DF0,0FBBBCC0,E0A74A80,0F9E3550,1F58B580,F0A60DF0,263961792,3769059968,262026576,525907328,4037414384
180,-15.0,135,1.01,0FBB0A10E0A903C00F9D35501F56FC40F0A7C0A0,0FBB0A10,E0A903C0,0F9D3550,1F56FC40,F0A7C0A0,263916048,3769172928,261961040,525794368,4037525664
181,-15.0,137,1.01,0FBA4AB0E0AADC600F9C23301F5523A0F0A99220,0FBA4AB0,E0AADC60,0F9C2330,1F5523A0,F0A99220,263867056,3769293920,261890864,525673376,4037644832
182,-15.0,138,1.01,0FB98B70E0ACB4E00F9B11301F534B20F0AB6370,0FB98B70,E0ACB4E0,0F9B1130,1F534B20,F0AB6370,263818096,3769414880,261820720,525552416,4037763952
183,-15.0,139,1.01,0FB8D900E0AE6DC00F9A11801F519240F0AD1580,0FB8D900,E0AE6DC0,0F9A1180,1F519240,F0AD1580,263772416,3769527744,261755264,525439552,4037875072
184,-15.0,141,1.01,0FB819E0E0B045E00F98FFC01F4FBA20F0AEE660,0FB819E0,E0B045E0,0F98FFC0,1F4FBA20,F0AEE660,263723488,3769648608,261685184,525318688,4037994080
185,-15.0,142,1.01,0FB75AE0E0B21E000F97EE101F4DE200F0B0B710,0FB75AE0,E0B21E00,0F97EE10,1F4DE200,F0B0B710,263674592,3769769472,261615120,525197824,4038113040
186,-15.0,144,1.01,0FB68F30E0B415800F96CA501F4BEA80F0B2A680,0FB68F30,E0B41580,0F96CA50,1F4BEA80,F0B2A680,263622448,3769898368,261540432,525068928,4038239872
187,-15.0,146,1.01,0FB5D060E0B5ED400F95B8F01F4A12C0F0B476B0,0FB5D060,E0B5ED40,0F95B8F0,1F4A12C0,F0B476B0,263573600,3770019136,261470448,524948160,4038358704
188,-15.0,147,1.01,0FB504E0E0B7E4600F9495701F481BA0F0B665B0,0FB504E0,E0B7E460,0F949570,1F481BA0,F0B665B0,263521504,3770147936,261395824,524819360,4038485424
189,-15.0,149,1.01,0FB43980E0B9DB600F9372201F4624A0F0B85460,0FB43980,E0B9DB60,0F937220,1F4624A0,F0B85460,263469440,3770276704,261321248,524690592,4038612064
190,-15.0,150,1.01,0FB36E40E0BBD2200F924EE01F442DE0F0BA42E0,0FB36E40,E0BBD220,0F924EE0,1F442DE0,F0BA42E0,263417408,3770405408,261246688,524561888,4038738656
191,-15.0,152,1.01,0FB2A310E0BDC8C00F912BD01F423740F0BC3110,0FB2A310,E0BDC8C0,0F912BD0,1F423740,F0BC3110,263365392,3770534080,261172176,524433216,4038865168
192,-15.0,154,1.01,0FB1D800E0BFBF400F9008F01F4040C0F0BE1F10,0FB1D800,E0BFBF40,0F9008F0,1F4040C0,F0BE1F10,263313408,3770662720,261097712,524304576,4038991632
193,-15.0,155,1.01,0FB10D00E0C1B5A00F8EE6201F3E4A60F0C00CD0,0FB10D00,E0C1B5A0,0F8EE620,1F3E4A60,F0C00CD0,263261440,3770791328,261023264,524175968,4039118032
194,-15.0,157,1.01,0FB03580E0C3CB400F8DB1601F3C34C0F0C21930,0FB03580,E0C3CB40,0F8DB160,1F3C34C0,F0C21930,263206272,3770927936,260944224,524039360,4039252272
195,-15.0,159,1.01,0FAF5E10E0C5E0A00F8C7CB01F3A1F60F0C42540,0FAF5E10,E0C5E0A0,0F8C7CB0,1F3A1F60,F0C42540,263151120,3771064480,260865200,523902816,4039386432
196,-15.0,160,1.01,0FAE86B0E0C7F5C00F8B48401F380A40F0C63110,0FAE86B0,E0C7F5C0,0F8B4840,1F380A40,F0C63110,263095984,3771200960,260786240,523766336,4039520528
197,-15.0,162,1.01,0FADAF80E0CA0AE00F8A13F01F35F520F0C83C90,0FADAF80,E0CA0AE0,0F8A13F0,1F35F520,F0C83C90,263040896,3771337440,260707312,523629856,4039654544
198,-15.0,164,1.01,0FACD860E0CC1FC00F88DFC01F33E040F0CA47E0,0FACD860,E0CC1FC0,0F88DFC0,1F33E040,F0CA47E0,262985824,3771473856,260628416,523493440,4039788512
199,-15.0,165,1.01,0FABF4C0E0CE53C00F8799A01F31AC40F0CC71A0,0FABF4C0,E0CE53C0,0F8799A0,1F31AC40,F0CC71A0,262927552,3771618240,260544928,523349056,4039930272
200,-15.0,167,1.01,0FAB1140E0D087A00F8653B01F2F7860F0CE9B10,0FAB1140,E0D087A0,0F8653B0,1F2F7860,F0CE9B10,262869312,3771762592,260461488,523204704,4040071952
201,-15.0,169,1.01,0FAA2DD0E0D2BB400F850DF01F2D44C0F0D0C430,0FAA2DD0,E0D2BB40,0F850DF0,1F2D44C0,F0D0C430,262811088,3771906880,260378096,523060416,4040213552
202,-15.0,171,1.01,0FA94A90E0D4EEA00F83C8601F2B1160F0D2ED10,0FA94A90,E0D4EEA0,0F83C860,1F2B1160,F0D2ED10,262752912,3772051104,260294752,522916192,4040355088
203,-15.0,173,1.01,0FA86770E0D721E00F8283001F28DE20F0D51590,0FA86770,E0D721E0,0F828300,1F28DE20,F0D51590,262694768,3772195296,260211456,522772000,4040496528
204,-15.0,175,1.01,0FA777D0E0D974400F812BB01F268BC0F0D75C80,0FA777D0,E0D97440,0F812BB0,1F268BC0,F0D75C80,262633424,3772347456,260123568,522619840,4040645760
205,-15.0,176,1.01,0FA694F0E0DBA7200F7FE6B01F2458E0F0D98470,0FA694F0,E0DBA720,0F7FE6B0,1F2458E0,F0D98470,262575344,3772491552,260040368,522475744,4040787056
206,-15.0,178,1.01,0FA5A590E0DDF9000F7E8FC01F220700F0DBCAB0,0FA5A590,E0DDF900,0F7E8FC0,1F220700,F0DBCAB0,262514064,3772643584,259952576,522323712,4040936112
207,-15.0,180,1.01,0FA4B650E0E04AC00F7D39101F1FB540F0DE10A0,0FA4B650,E0E04AC0,0F7D3910,1F1FB540,F0DE10A0,262452816,3772795584,259864848,522171712,4041085088
208,-15.0,182,1.01,0FA3BAB0E0E2BB600F7BD0901F1D44A0F0E074D0,0FA3BAB0,E0E2BB60,0F7BD090,1F1D44A0,F0E074D0,262388400,3772955488,259772560,522011808,4041241808
209,-15.0,184,1.01,0FA2CBC0E0E50CA00F7A7A401F1AF360F0E2BA00,0FA2CBC0,E0E50CA0,0F7A7A40,1F1AF360,F0E2BA00,262327232,3773107360,259684928,521859936,4041390592
210,-15.0,186,1.01,0FA1D060E0E77CE00F7912201F188320F0E51D80,0FA1D060,E0E77CE0,0F791220,1F188320,F0E51D80,262262880,3773267168,259592736,521700128,4041547136
211,-15.0,188,1.01,0FA0D530E0E9ECE00F77AA401F161320F0E78090,0FA0D530,E0E9ECE0,0F77AA40,1F161320,F0E78090,262198576,3773426912,259500608,521540384,4041703568
212,-15.0,190,1.01,0F9FDA20E0EC5CA00F7642A01F13A360F0E9E350,0F9FDA20,E0EC5CA0,0F7642A0,1F13A360,F0E9E350,262134304,3773586592,259408544,521380704,4041859920
213,-15.0,192,1.01,0F9EDF30E0EECC400F74DB201F1133C0F0EC45B0,0F9EDF30,E0EECC40,0F74DB20,1F1133C0,F0EC45B0,262070064,3773746240,259316512,521221056,4042016176
214,-15.0,194,1.01,0F9DD7E0E0F15AA00F7361F01F0EA560F0EEC620,0F9DD7E0,E0F15AA0,0F7361F0,1F0EA560,F0EEC620,262002656,3773913760,259219952,521053536,4042180128
215,-15.0,196,1.01,0F9CD0C0E0F3E8E00F71E9001F0C1720F0F14630,0F9CD0C0,E0F3E8E0,0F71E900,1F0C1720,F0F14630,261935296,3774081248,259123456,520886048,4042343984
216,-15.0,198,1.01,0F9BC9D0E0F676C00F7070501F098940F0F3C5E0,0F9BC9D0,E0F676C0,0F707050,1F098940,F0F3C5E0,261867984,3774248640,259027024,520718656,4042507744
217,-15.0,200,1.01,0F9AC310E0F904600F6EF7E01F06FBA0F0F64520,0F9AC310,E0F90460,0F6EF7E0,1F06FBA0,F0F64520,261800720,3774415968,258930656,520551328,4042671392
218,-15.0,203,1.01,0F99AFF0E0FBB1000F6D6DC01F044F00F0F8E260,0F99AFF0,E0FBB100,0F6D6DC0,1F044F00,F0F8E260,261730288,3774591232,258829760,520376064,4042842720
219,-15.0,205,1.01,0F98A980E0FE3E200F6BF5C01F01C1E0F0FB60D0,0F98A980,E0FE3E20,0F6BF5C0,1F01C1E0,F0FB60D0,261663104,3774758432,258733504,520208864,4043006160
220,-15.0,207,1.01,0F9796B0E100EA000F6A6C201EFF1600F0FDFD30,0F9796B0,E100EA00,0F6A6C20,1EFF1600,F0FDFD30,261592752,3774933504,258632736,520033792,4043177264
221,-15.0,209,1.01,0F968420E10395A00F68E2C01EFC6A60F1009920,0F968420,E10395A0,0F68E2C0,1EFC6A60,F1009920,261522464,3775108512,258532032,519858784,4043348256
222,-15.0,211,1.01,0F956540E10660200F6747D01EF99FE0F10352F0,0F956540,E1066020,0F6747D0,1EF99FE0,F10352F0,261449024,3775291424,258426832,519675872,4043526896
223,-15.0,214,1.01,0F945310E1090B200F65BF001EF6F4E0F105EE00,0F945310,E1090B20,0F65BF00,1EF6F4E0,F105EE00,261378832,3775466272,258326272,519501024,4043697664
224,-15.0,216,1.01,0F933490E10BD5000F6424901EF42B00F108A6E0,0F933490,E10BD500,0F642490,1EF42B00,F108A6E0,261305488,3775649024,258221200,519318272,4043876064
225,-15.0,218,1.01,0F921650E10E9E800F628A701EF16180F10B5F40,0F921650,E10E9E80,0F628A70,1EF16180,F10B5F40,261232208,3775831680,258116208,519135616,4044054336
226,-15.0,221,1.01,0F90EBC0E11186C00F60DED01EEE7940F10E3570,0F90EBC0,E11186C0,0F60DED0,1EEE7940,F10E3570,261155776,3776022208,258006736,518945088,4044240240
227,-15.0,223,1.01,0F8FCDE0E1144FA00F5F45401EEBB060F110ECD0,0F8FCDE0,E1144FA0,0F5F4540,1EEBB060,F110ECD0,261082592,3776204704,257901888,518762592,4044418256
228,-15.0,225,1.01,0F8EA3D0E11737200F5D9A401EE8C8E0F113C1F0,0F8EA3D0,E1173720,0F5D9A40,1EE8C8E0,F113C1F0,261006288,3776395040,257792576,518572256,4044603888
229,-15.0,228,1.01,0F8D6D90E11A3D400F5BDDC01EE5C2C0F116B4C0,0F8D6D90,E11A3D40,0F5BDDC0,1EE5C2C0,F116B4C0,260926864,3776593216,257678784,518374080,4044797120
230,-15.0,230,1.01,0F8C43E0E11D24200F5A33501EE2DBE0F11988D0,0F8C43E0,E11D2420,0F5A3350,1EE2DBE0,F11988D0,260850656,3776783392,257569616,518183904,4044982480
231,-15.0,233,1.01,0F8B0E10E12029800F5877801EDFD680F11C7A70,0F8B0E10,E1202980,0F587780,1EDFD680,F11C7A70,260771344,3776981376,257456000,517985920,4045175408
232,-15.0,235,1.01,0F89D880E1232EA00F56BC001EDCD160F11F6B90,0F89D880,E1232EA0,0F56BC00,1EDCD160,F11F6B90,260692096,3777179296,257342464,517788000,4045368208
233,-15.0,238,1.01,0F88A320E12633600F5500D01ED9CCA0F1225C10,0F88A320,E1263360,0F5500D0,1ED9CCA0,F1225C10,260612896,3777377120,257229008,517590176,4045560848
234,-15.0,240,1.01,0F876E00E12937A00F5345F01ED6C860F1254C10,0F876E00,E12937A0,0F5345F0,1ED6C860,F1254C10,260533760,3777574816,257115632,517392480,4045753360
235,-15.0,243,1.01,0F862CC0E12C5A800F5179C01ED3A580F1285980,0F862CC0,E12C5A80,0F5179C0,1ED3A580,F1285980,260451520,3777780352,256997824,517186944,4045953408
236,-15.0,245,1.01,0F84EBC0E12F7D000F4FADF01ED08300F12B6650,0F84EBC0,E12F7D00,0F4FADF0,1ED08300,F12B6650,260369344,3777985792,256880112,516981504,4046153296
237,-15.0,248,1.01,0F83AB00E1329F000F4DE2701ECD6100F12E7290,0F83AB00,E1329F00,0F4DE270,1ECD6100,F12E7290,260287232,3778191104,256762480,516776192,4046353040
238,-15.0,251,1.01,0F825E40E135DF800F4C05A01ECA2080F1319C20,0F825E40,E135DF80,0F4C05A0,1ECA2080,F1319C20,260202048,3778404224,256640416,516563072,4046560288
239,-15.0,253,1.01,0F8111B0E1391F800F4A29401EC6E080F134C510,0F8111B0,E1391F80,0F4A2940,1EC6E080,F134C510,260116912,3778617216,256518464,516350080,4046767376
240,-15.0,256,1.01,0F7FC570E13C5F200F484D401EC3A0E0F137ED50,0F7FC570,E13C5F20,0F484D40,1EC3A0E0,F137ED50,260031856,3778830112,256396608,516137184,4046974288
241,-15.0,259,1.01,0F7E7970E13F9E600F4671B01EC061A0F13B14F0,0F7E7970,E13F9E60,0F4671B0,1EC061A0,F13B14F0,259946864,3779042912,256274864,515924384,4047181040
242,-15.0,262,1.01,0F7D2170E142FC000F4484D01EBD0400F13E59C0,0F7D2170,E142FC00,0F4484D0,1EBD0400,F13E59C0,259858800,3779263488,256148688,515703808,4047395264
243,-15.0,264,1.01,0F7BC9B0E14659000F4298701EB9A700F1419DE0,0F7BC9B0,E1465900,0F429870,1EB9A700,F1419DE0,259770800,3779483904,256022640,515483392,4047609312
244,-15.0,267,1.01,0F7A7240E149B5A00F40AC701EB64A60F144E150,0F7A7240,E149B5A0,0F40AC70,1EB64A60,F144E150,259682880,3779704224,255896688,515263072,4047823184
245,-15.0,270,1.01,0F790EE0E14D30A00F3EAF501EB2CF60F14841D0,0F790EE0,E14D30A0,0F3EAF50,1EB2CF60,F14841D0,259591904,3779932320,255766352,515034976,4048044496
246,-15.0,273,1.01,0F77ABD0E150AB000F3CB2A01EAF5500F14BA190,0F77ABD0,E150AB00,0F3CB2A0,1EAF5500,F14BA190,259501008,3780160256,255636128,514807040,4048265616
247,-15.0,276,1.01,0F764910E15424E00F3AB6701EABDB20F14F0090,0F764910,E15424E0,0F3AB670,1EABDB20,F14F0090,259410192,3780388064,255506032,514579232,4048486544
248,-15.0,279,1.01,0F74DA60E157BD000F38A9201EA84300F1527C90,0F74DA60,E157BD00,0F38A920,1EA84300,F1527C90,259316320,3780623616,255371552,514343680,4048714896
249,-15.0,282,1.01,0F737830E15B36000F36ADC01EA4CA00F155DA00,0F737830,E15B3600,0F36ADC0,1EA4CA00,F155DA00,259225648,3780851200,255241664,514116096,4048935424
250,-15.0,285,1.01,0F71FE00E15EEBA00F348FF01EA11460F1597210,0F71FE00,E15EEBA0,0F348FF0,1EA11460,F1597210,259128832,3781094304,255102960,513872992,4049170960
251,-15.0,288,1.01,0F709050E16282400F3284101E9D7DC0F15CEBA0,0F709050,E1628240,0F328410,1E9D7DC0,F15CEBA0,259035216,3781329472,254968848,513637824,4049398688
252,-15.0,291,1.01,0F6F16C0E16636E00F3067301E99C920F1608200,0F6F16C0,E16636E0,0F306730,1E99C920,F1608200,258938560,3781572320,254830384,513394976,4049633792
253,-15.0,294,1.01,0F6D9D90E169EAE00F2E4AE01E961520F1641790,0F6D9D90,E169EAE0,0F2E4AE0,1E961520,F1641790,258842000,3781815008,254692064,513152288,4049868688
254,-15.0,297,1.01,0F6C18A0E16DBD000F2C1DA01E924300F167C9C0,0F6C18A0,E16DBD00,0F2C1DA0,1E924300,F167C9C0,258742432,3782065408,254549408,512901888,4050110912
255,-15.0,301,1.01,0F6A9400E1718E800F29F0F01E8E7180F16B7B10,0F6A9400,E1718E80,0F29F0F0,1E8E7180,F16B7B10,258642944,3782315648,254406896,512651648,4050352912
