Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
59,15.0,100,0.55,105EE740E029C2A00F780B001FD63D60F0290DB0,105EE740,E029C2A0,0F780B00,1FD63D60,F0290DB0,274655040,3760833184,259525376,534134112,4029222320
60,15.0,100,0.56,105D4B60E02910600F7A59201FD6EFA0F0285B80,105D4B60,E0291060,0F7A5920,1FD6EFA0,F0285B80,274549600,3760787552,259676448,534179744,4029176704
61,15.0,100,0.57,105BB680E02861400F7C9D301FD79EC0F027AC50,105BB680,E0286140,0F7C9D30,1FD79EC0,F027AC50,274445952,3760742720,259824944,534224576,4029131856
62,15.0,100,0.58,105A2860E027B5200F7ED7901FD84AE0F0270020,105A2860,E027B520,0F7ED790,1FD84AE0,F0270020,274344032,3760698656,259970960,534268640,4029087776
63,15.0,100,0.59,1058A100E0270BC00F8108401FD8F440F02656D0,1058A100,E0270BC0,0F810840,1FD8F440,F02656D0,274243840,3760655296,260114496,534312000,4029044432
64,15.0,100,0.6,10572020E02665600F832F801FD99AA0F025B060,10572020,E0266560,0F832F80,1FD99AA0,F025B060,274145312,3760612704,260255616,534354592,4029001824
65,15.0,100,0.61,1055A5E0E025C1C00F854D701FDA3E40F0250CB0,1055A5E0,E025C1C0,0F854D70,1FDA3E40,F0250CB0,274048480,3760570816,260394352,534396480,4028959920
66,15.0,100,0.62,10543200E02520E00F8762301FDADF20F0246BD0,10543200,E02520E0,0F876230,1FDADF20,F0246BD0,273953280,3760529632,260530736,534437664,4028918736
67,15.0,100,0.63,1052C460E02482C00F896E001FDB7D40F023CDB0,1052C460,E02482C0,0F896E00,1FDB7D40,F023CDB0,273859680,3760489152,260664832,534478144,4028878256
68,15.0,100,0.64,10515CE0E023E7400F8B70F01FDC18C0F0233230,10515CE0,E023E740,0F8B70F0,1FDC18C0,F0233230,273767648,3760449344,260796656,534517952,4028838448
69,15.0,100,0.65,104FFB80E0234E600F8D6B301FDCB1A0F0229950,104FFB80,E0234E60,0F8D6B30,1FDCB1A0,F0229950,273677184,3760410208,260926256,534557088,4028799312
70,15.0,100,0.67,104EA020E022B8200F8F5CD01FDD47E0F0220310,104EA020,E022B820,0F8F5CD0,1FDD47E0,F0220310,273588256,3760371744,261053648,534595552,4028760848
71,15.0,100,0.68,104D4AA0E02224600F9146201FDDDBA0F0216F50,104D4AA0,E0222460,0F914620,1FDDDBA0,F0216F50,273500832,3760333920,261178912,534633376,4028723024
72,15.0,100,0.69,104BFAE0E02193200F9327201FDE6CE0F020DE10,104BFAE0,E0219320,0F932720,1FDE6CE0,F020DE10,273414880,3760296736,261302048,534670560,4028685840
73,15.0,100,0.7,104AB0C0E02104600F9500001FDEFBA0F0204F40,104AB0C0,E0210460,0F950000,1FDEFBA0,F0204F40,273330368,3760260192,261423104,534707104,4028649280
74,15.0,100,0.71,10496C40E02078000F96D0E01FDF8800F01FC2E0,10496C40,E0207800,0F96D0E0,1FDF8800,F01FC2E0,273247296,3760224256,261542112,534743040,4028613344
75,15.0,100,0.73,10482D40E01FEE000F9899F01FE01200F01F38E0,10482D40,E01FEE00,0F9899F0,1FE01200,F01F38E0,273165632,3760188928,261659120,534778368,4028578016
76,15.0,100,0.74,1046F3A0E01F66600F9A5B301FE099A0F01EB130,1046F3A0,E01F6660,0F9A5B30,1FE099A0,F01EB130,273085344,3760154208,261774128,534813088,4028543280
77,15.0,100,0.75,1045BF40E01EE1000F9C14F01FE11F00F01E2BD0,1045BF40,E01EE100,0F9C14F0,1FE11F00,F01E2BD0,273006400,3760120064,261887216,534847232,4028509136
78,15.0,100,0.76,10449020E01E5DE00F9DC7201FE1A220F01DA8C0,10449020,E01E5DE0,0F9DC720,1FE1A220,F01DA8C0,272928800,3760086496,261998368,534880800,4028475584
79,15.0,100,0.78,10436620E01DDD000F9F72001FE22300F01D27D0,10436620,E01DDD00,0F9F7200,1FE22300,F01D27D0,272852512,3760053504,262107648,534913792,4028442576
80,15.0,100,0.79,10424140E01D5E400FA115B01FE2A1C0F01CA920,10424140,E01D5E40,0FA115B0,1FE2A1C0,F01CA920,272777536,3760021056,262215088,534946240,4028410144
81,15.0,100,0.8,10412140E01CE1C00FA2B2401FE31E40F01C2C80,10412140,E01CE1C0,0FA2B240,1FE31E40,F01C2C80,272703808,3759989184,262320704,534978112,4028378240
82,15.0,100,0.82,10400620E01C67400FA447D01FE398C0F01BB210,10400620,E01C6740,0FA447D0,1FE398C0,F01BB210,272631328,3759957824,262424528,535009472,4028346896
83,15.0,100,0.83,103EEFC0E01BEEE00FA5D6901FE41120F01B39B0,103EEFC0,E01BEEE0,0FA5D690,1FE41120,F01B39B0,272560064,3759927008,262526608,535040288,4028316080
84,15.0,100,0.85,103DDE40E01B78800FA75E801FE48780F01AC350,103DDE40,E01B7880,0FA75E80,1FE48780,F01AC350,272490048,3759896704,262626944,535070592,4028285776
85,15.0,100,0.86,103CD140E01B04400FA8DFD01FE4FBC0F01A4EF0,103CD140,E01B0440,0FA8DFD0,1FE4FBC0,F01A4EF0,272421184,3759866944,262725584,535100352,4028255984
86,15.0,100,0.88,103BC8C0E01A91E00FAA5AA01FE56E20F019DC90,103BC8C0,E01A91E0,0FAA5AA0,1FE56E20,F019DC90,272353472,3759837664,262822560,535129632,4028226704
87,15.0,100,0.89,103AC4E0E01A21600FABCF101FE5DEA0F0196C20,103AC4E0,E01A2160,0FABCF10,1FE5DEA0,F0196C20,272286944,3759808864,262917904,535158432,4028197920
88,15.0,100,0.91,1039C540E019B2E00FAD3D201FE64D20F018FD90,1039C540,E019B2E0,0FAD3D20,1FE64D20,F018FD90,272221504,3759780576,263011616,535186720,4028169616
89,15.0,100,0.92,1038CA20E01946200FAEA5001FE6B9E0F01890E0,1038CA20,E0194620,0FAEA500,1FE6B9E0,F01890E0,272157216,3759752736,263103744,535214560,4028141792
90,15.0,100,0.94,1037D320E018DB600FB006D01FE724A0F0182610,1037D320,E018DB60,0FB006D0,1FE724A0,F0182610,272093984,3759725408,263194320,535241888,4028114448
91,15.0,100,0.96,1036E060E01872600FB162A01FE78DA0F017BD10,1036E060,E0187260,0FB162A0,1FE78DA0,F017BD10,272031840,3759698528,263283360,535268768,4028087568
92,15.0,100,0.97,1035F1A0E0180B200FB2B8901FE7F4E0F01755D0,1035F1A0,E0180B20,0FB2B890,1FE7F4E0,F01755D0,271970720,3759672096,263370896,535295200,4028061136
93,15.0,100,0.99,10350700E017A5A00FB408B01FE85A60F016F050,10350700,E017A5A0,0FB408B0,1FE85A60,F016F050,271910656,3759646112,263456944,535321184,4028035152
94,15.0,100,1.01,10342060E01741E00FB553101FE8BE20F0168C80,10342060,E01741E0,0FB55310,1FE8BE20,F0168C80,271851616,3759620576,263541520,535346720,4028009600
95,15.0,100,1.02,10333DA0E016DFC00FB697F01FE92040F0162A70,10333DA0,E016DFC0,0FB697F0,1FE92040,F0162A70,271793568,3759595456,263624688,535371840,4027984496
96,15.0,100,1.04,10325EC0E0167F600FB7D7401FE980A0F015CA00,10325EC0,E0167F60,0FB7D740,1FE980A0,F015CA00,271736512,3759570784,263706432,535396512,4027959808
97,15.0,100,1.06,103183A0E01620A00FB911201FE9DF60F0156B40,103183A0,E01620A0,0FB91120,1FE9DF60,F0156B40,271680416,3759546528,263786784,535420768,4027935552
98,15.0,100,1.08,1030AC40E015C3600FBA45C01FEA3CA0F0150E10,1030AC40,E015C360,0FBA45C0,1FEA3CA0,F0150E10,271625280,3759522656,263865792,535444640,4027911696
99,15.0,100,1.1,102FD880E01567E00FBB75101FEA9820F014B270,102FD880,E01567E0,0FBB7510,1FEA9820,F014B270,271571072,3759499232,263943440,535468064,4027888240
100,15.0,100,1.11,102F0840E0150DC00FBC9F501FEAF240F0145860,102F0840,E0150DC0,0FBC9F50,1FEAF240,F0145860,271517760,3759476160,264019792,535491136,4027865184
101,15.0,100,1.13,102E3BA0E014B5400FBDC4701FEB4AC0F013FFE0,102E3BA0,E014B540,0FBDC470,1FEB4AC0,F013FFE0,271465376,3759453504,264094832,535513792,4027842528
102,15.0,100,1.15,102D7280E0145E400FBEE4A01FEBA1C0F013A8E0,102D7280,E0145E40,0FBEE4A0,1FEBA1C0,F013A8E0,271413888,3759431232,264168608,535536064,4027820256
103,15.0,100,1.17,102CACC0E01408C00FBFFFF01FEBF740F0135350,102CACC0,E01408C0,0FBFFFF0,1FEBF740,F0135350,271363264,3759409344,264241136,535557952,4027798352
104,15.0,100,1.19,102BEA60E013B4A00FC116701FEC4B60F012FF40,102BEA60,E013B4A0,0FC11670,1FEC4B60,F012FF40,271313504,3759387808,264312432,535579488,4027776832
105,15.0,100,1.21,102B2B40E01362000FC228401FEC9E00F012AC90,102B2B40,E0136200,0FC22840,1FEC9E00,F012AC90,271264576,3759366656,264382528,535600640,4027755664
106,15.0,100,1.24,102A6F60E01310C00FC335601FECEF40F0125B50,102A6F60,E01310C0,0FC33560,1FECEF40,F0125B50,271216480,3759345856,264451424,535621440,4027734864
107,15.0,100,1.26,1029B6C0E012C0E00FC43DF01FED3F20F0120B60,1029B6C0,E012C0E0,0FC43DF0,1FED3F20,F0120B60,271169216,3759325408,264519152,535641888,4027714400
108,15.0,100,1.28,10290120E01272400FC542001FED8DC0F011BCE0,10290120,E0127240,0FC54200,1FED8DC0,F011BCE0,271122720,3759305280,264585728,535662016,4027694304
109,15.0,100,1.3,10284EA0E01225200FC641B01FEDDAE0F0116FB0,10284EA0,E0122520,0FC641B0,1FEDDAE0,F0116FB0,271077024,3759285536,264651184,535681760,4027674544
110,15.0,100,1.32,10279F40E011D9400FC73D001FEE26C0F01123C0,10279F40,E011D940,0FC73D00,1FEE26C0,F01123C0,271032128,3759266112,264715520,535701184,4027655104
111,15.0,100,1.35,1026F2C0E0118EA00FC834101FEE7160F010D930,1026F2C0,E0118EA0,0FC83410,1FEE7160,F010D930,270987968,3759247008,264778768,535720288,4027636016
112,15.0,100,1.37,10264940E01145400FC926F01FEEBAC0F0108FD0,10264940,E0114540,0FC926F0,1FEEBAC0,F0108FD0,270944576,3759228224,264840944,535739072,4027617232
113,15.0,100,1.39,1025A2A0E010FD400FCA15B01FEF02C0F01047C0,1025A2A0,E010FD40,0FCA15B0,1FEF02C0,F01047C0,270901920,3759209792,264902064,535757504,4027598784
114,15.0,100,1.42,1024FEC0E010B6600FCB00601FEF49A0F01000E0,1024FEC0,E010B660,0FCB0060,1FEF49A0,F01000E0,270859968,3759191648,264962144,535775648,4027580640
115,15.0,100,1.44,10245DC0E01070A00FCBE7101FEF8F60F00FBB30,10245DC0,E01070A0,0FCBE710,1FEF8F60,F00FBB30,270818752,3759173792,265021200,535793504,4027562800
116,15.0,100,1.47,1023BF60E0102C400FCCC9E01FEFD3C0F00F76B0,1023BF60,E0102C40,0FCCC9E0,1FEFD3C0,F00F76B0,270778208,3759156288,265079264,535811008,4027545264
117,15.0,100,1.49,102323C0E00FE8E00FCDA8D01FF01720F00F3360,102323C0,E00FE8E0,0FCDA8D0,1FF01720,F00F3360,270738368,3759139040,265136336,535828256,4027528032
118,15.0,100,1.52,10228AC0E00FA6C00FCE84001FF05940F00EF130,10228AC0,E00FA6C0,0FCE8400,1FF05940,F00EF130,270699200,3759122112,265192448,535845184,4027511088
119,15.0,100,1.55,1021F460E00F65A00FCF5B701FF09A60F00EB030,1021F460,E00F65A0,0FCF5B70,1FF09A60,F00EB030,270660704,3759105440,265247600,535861856,4027494448
120,15.0,100,1.57,10216080E00F25C00FD02F401FF0DA40F00E7030,10216080,E00F25C0,0FD02F40,1FF0DA40,F00E7030,270622848,3759089088,265301824,535878208,4027478064
121,15.0,100,1.6,1020CF40E00EE6E00FD0FF701FF11920F00E3150,1020CF40,E00EE6E0,0FD0FF70,1FF11920,F00E3150,270585664,3759072992,265355120,535894304,4027461968
122,15.0,100,1.63,10204060E00EA9200FD1CC101FF156E0F00DF390,10204060,E00EA920,0FD1CC10,1FF156E0,F00DF390,270549088,3759057184,265407504,535910112,4027446160
123,15.0,100,1.66,101FB3E0E00E6C600FD295401FF193A0F00DB6D0,101FB3E0,E00E6C60,0FD29540,1FF193A0,F00DB6D0,270513120,3759041632,265459008,535925664,4027430608
124,15.0,100,1.68,101F29E0E00E30A00FD35B101FF1CF60F00D7B10,101F29E0,E00E30A0,0FD35B10,1FF1CF60,F00D7B10,270477792,3759026336,265509648,535940960,4027415312
125,15.0,100,1.71,101EA220E00DF5E00FD41D701FF20A20F00D4060,101EA220,E00DF5E0,0FD41D70,1FF20A20,F00D4060,270443040,3759011296,265559408,535956000,4027400288
126,15.0,100,1.74,101E1CC0E00DBC400FD4DC901FF243C0F00D06B0,101E1CC0,E00DBC40,0FD4DC90,1FF243C0,F00D06B0,270408896,3758996544,265608336,535970752,4027385520
127,15.0,100,1.77,101D99A0E00D83800FD598701FF27C80F00CCDF0,101D99A0,E00D8380,0FD59870,1FF27C80,F00CCDF0,270375328,3758982016,265656432,535985280,4027370992
128,15.0,100,1.8,101D18C0E00D4BC00FD651101FF2B440F00C9630,101D18C0,E00D4BC0,0FD65110,1FF2B440,F00C9630,270342336,3758967744,265703696,535999552,4027356720
129,15.0,100,1.83,101C9A00E00D14E00FD706A01FF2EB20F00C5F60,101C9A00,E00D14E0,0FD706A0,1FF2EB20,F00C5F60,270309888,3758953696,265750176,536013600,4027342688
130,15.0,100,1.87,101C1D80E00CDF000FD7B9101FF32100F00C2980,101C1D80,E00CDF00,0FD7B910,1FF32100,F00C2980,270278016,3758939904,265795856,536027392,4027328896
131,15.0,100,1.9,101BA300E00CAA200FD868801FF355E0F00BF480,101BA300,E00CAA20,0FD86880,1FF355E0,F00BF480,270246656,3758926368,265840768,536040928,4027315328
132,15.0,100,1.93,101B2AA0E00C76000FD914F01FF38A00F00BC070,101B2AA0,E00C7600,0FD914F0,1FF38A00,F00BC070,270215840,3758913024,265884912,536054272,4027302000
133,15.0,100,1.97,101AB460E00C42E00FD9BE701FF3BD20F00B8D40,101AB460,E00C42E0,0FD9BE70,1FF3BD20,F00B8D40,270185568,3758899936,265928304,536067360,4027288896
134,15.0,100,2.0,101A4000E00C10800FDA65101FF3EF80F00B5AF0,101A4000,E00C1080,0FDA6510,1FF3EF80,F00B5AF0,270155776,3758887040,265970960,536080256,4027276016
135,15.0,100,2.03,1019CDA0E00BDF200FDB08E01FF420E0F00B2980,1019CDA0,E00BDF20,0FDB08E0,1FF420E0,F00B2980,270126496,3758874400,266012896,536092896,4027263360
136,15.0,100,2.07,10195D40E00BAE800FDBA9E01FF45180F00AF8E0,10195D40,E00BAE80,0FDBA9E0,1FF45180,F00AF8E0,270097728,3758861952,266054112,536105344,4027250912
137,15.0,100,2.11,1018EEC0E00B7EA00FDC48201FF48160F00AC910,1018EEC0,E00B7EA0,0FDC4820,1FF48160,F00AC910,270069440,3758849696,266094624,536117600,4027238672
138,15.0,100,2.14,10188220E00B4FA00FDCE3C01FF4B060F00A9A10,10188220,E00B4FA0,0FDCE3C0,1FF4B060,F00A9A10,270041632,3758837664,266134464,536129632,4027226640
139,15.0,100,2.18,10181760E00B21800FDD7CB01FF4DE80F00A6BF0,10181760,E00B2180,0FDD7CB0,1FF4DE80,F00A6BF0,270014304,3758825856,266173616,536141440,4027214832
140,15.0,100,2.22,1017AE80E00AF4200FDE13001FF50BE0F00A3E80,1017AE80,E00AF420,0FDE1300,1FF50BE0,F00A3E80,269987456,3758814240,266212096,536153056,4027203200
141,15.0,100,2.26,10174760E00AC7800FDEA6D01FF53880F00A11E0,10174760,E00AC780,0FDEA6D0,1FF53880,F00A11E0,269961056,3758802816,266249936,536164480,4027191776
142,15.0,100,2.29,1016E1E0E00A9BA00FDF38101FF56460F009E600,1016E1E0,E00A9BA0,0FDF3810,1FF56460,F009E600,269935072,3758791584,266287120,536175712,4027180544
143,15.0,100,2.33,10167E40E00A70800FDFC6E01FF58F80F009BAE0,10167E40,E00A7080,0FDFC6E0,1FF58F80,F009BAE0,269909568,3758780544,266323680,536186752,4027169504
144,15.0,100,2.37,10161C40E00A46200FE053401FF5B9E0F0099080,10161C40,E00A4620,0FE05340,1FF5B9E0,F0099080,269884480,3758769696,266359616,536197600,4027158656
145,15.0,100,2.42,1015BBE0E00A1C800FE0DD401FF5E380F00966D0,1015BBE0,E00A1C80,0FE0DD40,1FF5E380,F00966D0,269859808,3758759040,266394944,536208256,4027147984
146,15.0,100,2.46,10155D40E009F3800FE164F01FF60C80F0093DE0,10155D40,E009F380,0FE164F0,1FF60C80,F0093DE0,269835584,3758748544,266429680,536218752,4027137504
